start,end,text,speaker
475.866,476.106,me,SPEAKER_02
476.166,476.286,is,SPEAKER_02
476.327,476.507,that,SPEAKER_02
477.623,477.763,How,SPEAKER_02
477.823,478.183,am,SPEAKER_02
478.263,478.564,I,SPEAKER_02
478.764,480.345,supposed,SPEAKER_02
480.365,480.645,to,SPEAKER_02
481.246,481.786,design,SPEAKER_02
481.946,483.067,UX?,SPEAKER_02
483.767,484.608,Do,SPEAKER_02
484.628,484.908,we,SPEAKER_02
484.928,485.188,just,SPEAKER_02
485.208,485.408,put,SPEAKER_02
485.428,485.649,some,SPEAKER_02
485.669,486.369,points?,SPEAKER_02
486.909,487.15,What's,SPEAKER_02
487.17,487.31,the,SPEAKER_02
487.37,488.03,idea,SPEAKER_02
488.29,488.691,here?,SPEAKER_02
489.491,489.571,I,SPEAKER_02
489.591,489.731,think,SPEAKER_02
489.751,489.911,we,SPEAKER_02
489.931,490.112,can,SPEAKER_02
490.132,490.352,probably,SPEAKER_02
490.372,490.632,just,SPEAKER_02
490.652,490.892,write,SPEAKER_02
490.912,491.072,stuff,SPEAKER_02
491.172,491.392,"out,",SPEAKER_02
491.412,491.633,maybe,SPEAKER_02
491.653,491.793,put,SPEAKER_02
491.813,492.473,diagrams,SPEAKER_02
492.533,492.613,or,SPEAKER_02
492.633,492.974,something.,SPEAKER_02
493.014,493.234,"Yeah,",SPEAKER_03
494.475,494.635,we,SPEAKER_00
494.675,494.815,can,SPEAKER_00
494.895,494.995,do,SPEAKER_00
495.035,495.175,that.,SPEAKER_04
495.775,496.496,"Oh,",SPEAKER_04
496.936,497.056,we,SPEAKER_04
497.076,497.317,may,SPEAKER_04
497.357,497.637,have,SPEAKER_04
497.657,497.737,to,SPEAKER_00
497.757,498.177,decide,SPEAKER_04
498.557,498.717,on,SPEAKER_04
498.737,498.758,a,SPEAKER_04
498.798,499.038,theme,SPEAKER_04
499.058,499.158,which,SPEAKER_04
499.178,499.258,for,SPEAKER_04
499.278,499.318,us,SPEAKER_00
499.358,499.418,is,SPEAKER_04
499.458,499.778,Halloween.,SPEAKER_04
503.039,503.179,uh,SPEAKER_04
504.02,504.1,and,SPEAKER_04
504.14,505.061,aesthetic,SPEAKER_04
505.281,505.761,so,SPEAKER_04
506.082,506.162,i,SPEAKER_04
506.182,506.482,mean,SPEAKER_04
506.562,506.702,i'm,SPEAKER_04
506.722,507.023,thinking,SPEAKER_04
507.043,507.103,if,SPEAKER_00
507.143,507.243,you,SPEAKER_04
507.283,507.403,think,SPEAKER_04
507.463,507.543,of,SPEAKER_04
507.563,507.883,halloween,SPEAKER_04
507.903,508.044,the,SPEAKER_04
508.084,508.164,only,SPEAKER_04
508.184,508.284,thing,SPEAKER_04
508.324,508.444,that,SPEAKER_00
508.464,508.604,comes,SPEAKER_00
508.624,508.764,to,SPEAKER_00
508.784,509.004,mind,SPEAKER_00
509.025,509.125,is,SPEAKER_00
509.165,509.245,a,SPEAKER_00
509.285,509.505,haunted,SPEAKER_00
509.525,509.645,house,SPEAKER_00
509.665,509.765,but,SPEAKER_00
509.825,510.026,i'm,SPEAKER_00
510.046,510.126,not,SPEAKER_00
510.146,510.286,sure,SPEAKER_00
510.326,510.386,if,SPEAKER_00
510.406,510.506,there,SPEAKER_00
510.566,510.646,are,SPEAKER_00
510.706,510.786,any,SPEAKER_00
510.806,511.006,other,SPEAKER_00
511.027,511.527,types,SPEAKER_04
511.567,511.767,of,SPEAKER_04
512.488,512.588,and,SPEAKER_04
512.708,512.888,any,SPEAKER_00
513.049,513.289,other,SPEAKER_04
513.649,514.05,vibes,SPEAKER_04
514.25,514.45,that,SPEAKER_04
514.93,514.97,a,SPEAKER_04
515.011,515.691,halloween,SPEAKER_04
516.152,516.572,themed,SPEAKER_04
517.093,517.313,escape,SPEAKER_04
517.353,517.633,room,SPEAKER_04
517.653,517.773,could,SPEAKER_04
517.933,518.094,have,SPEAKER_04
522.138,522.238,um,SPEAKER_05
529.908,530.668,And,SPEAKER_04
530.808,531.688,if,SPEAKER_04
531.728,531.868,we,SPEAKER_04
531.888,532.129,do,SPEAKER_04
532.149,532.949,"choose,",SPEAKER_04
532.969,533.109,we,SPEAKER_04
533.149,533.349,also,SPEAKER_04
533.369,534.049,need,SPEAKER_04
534.069,534.089,a,SPEAKER_04
534.569,535.229,"storyline,",SPEAKER_04
536.569,536.85,which,SPEAKER_04
536.87,536.93,I,SPEAKER_04
536.95,537.23,guess,SPEAKER_04
537.25,537.43,ties,SPEAKER_04
537.47,538.01,into,SPEAKER_04
538.65,538.77,the,SPEAKER_04
538.81,538.93,type,SPEAKER_00
538.95,538.99,of,SPEAKER_00
539.01,539.27,escape,SPEAKER_00
539.29,539.51,room.,SPEAKER_04
539.53,539.65,So,SPEAKER_04
539.71,539.81,if,SPEAKER_04
539.83,539.97,it's,SPEAKER_04
539.99,540.05,a,SPEAKER_04
540.09,540.47,heist,SPEAKER_04
540.49,541.01,related,SPEAKER_04
541.07,541.331,escape,SPEAKER_00
541.351,541.531,"room,",SPEAKER_04
541.571,541.691,then,SPEAKER_04
541.791,541.931,it,SPEAKER_04
542.071,542.191,could,SPEAKER_04
542.211,542.551,"be,",SPEAKER_04
542.591,542.671,you,SPEAKER_04
542.691,542.931,"know,",SPEAKER_04
543.411,543.531,this,SPEAKER_04
543.811,544.171,old,SPEAKER_04
545.151,545.892,medieval,SPEAKER_04
545.972,547.492,era.,SPEAKER_02
547.932,548.172,Let's,SPEAKER_02
548.212,548.592,say,SPEAKER_02
548.852,548.992,for,SPEAKER_02
549.092,549.392,a,SPEAKER_02
549.412,549.852,"storyline,",SPEAKER_02
549.912,549.972,I,SPEAKER_02
550.012,550.152,can,SPEAKER_02
550.212,550.673,"say,",SPEAKER_02
550.693,551.153,"okay,",SPEAKER_02
551.173,551.533,there's,SPEAKER_02
551.553,551.573,a,SPEAKER_02
551.733,552.033,bunch,SPEAKER_02
552.093,552.233,of,SPEAKER_02
552.253,552.533,friends,SPEAKER_02
552.833,552.973,and,SPEAKER_02
553.433,553.953,they,SPEAKER_02
554.093,554.213,are,SPEAKER_02
554.313,554.513,sort,SPEAKER_02
554.533,554.713,of,SPEAKER_02
554.813,555.194,stuck,SPEAKER_02
555.254,555.354,in,SPEAKER_02
555.374,555.474,this,SPEAKER_02
555.514,555.674,room,SPEAKER_02
555.694,555.754,and,SPEAKER_02
555.774,555.914,they,SPEAKER_02
555.954,556.194,need,SPEAKER_02
556.214,556.554,"to,",SPEAKER_02
556.814,556.914,you,SPEAKER_02
556.974,557.114,"know,",SPEAKER_02
559.41,559.83,to,SPEAKER_02
560.03,560.19,get,SPEAKER_02
560.25,560.33,out,SPEAKER_02
560.65,560.83,and,SPEAKER_02
561.191,561.451,save,SPEAKER_02
561.471,561.551,him,SPEAKER_02
561.631,561.671,a,SPEAKER_02
561.711,561.871,life.,SPEAKER_02
562.391,562.771,Something,SPEAKER_02
562.791,562.891,like,SPEAKER_02
562.911,563.072,this.,SPEAKER_02
563.492,563.652,Make,SPEAKER_02
563.752,564.032,sense?,SPEAKER_02
565.373,565.553,"Okay,",SPEAKER_02
565.573,565.793,but,SPEAKER_02
565.833,565.913,why,SPEAKER_02
565.953,566.093,did,SPEAKER_04
566.153,566.253,he,SPEAKER_04
566.293,566.433,do,SPEAKER_04
566.513,566.553,it,SPEAKER_02
566.593,566.673,in,SPEAKER_04
566.693,566.773,the,SPEAKER_02
566.793,567.194,beginning?,SPEAKER_02
569.094,569.195,I,SPEAKER_02
569.215,569.375,don't,SPEAKER_02
569.395,569.855,"know,",SPEAKER_02
569.875,570.155,there,SPEAKER_02
570.195,570.355,was,SPEAKER_02
570.375,570.655,some,SPEAKER_02
570.695,571.296,party,SPEAKER_02
571.316,571.476,stuff,SPEAKER_02
571.556,571.856,and,SPEAKER_02
571.876,572.596,somebody,SPEAKER_02
572.616,573.136,challenged,SPEAKER_02
573.176,573.497,him,SPEAKER_02
573.557,574.077,to,SPEAKER_02
574.117,574.497,give,SPEAKER_02
574.517,574.657,him,SPEAKER_02
574.677,574.797,some,SPEAKER_02
574.817,575.017,"deer,",SPEAKER_02
575.077,575.177,I,SPEAKER_02
575.197,575.398,don't,SPEAKER_02
575.418,575.618,know.,SPEAKER_02
576.398,576.698,"Yeah,",SPEAKER_02
576.758,577.098,"okay,",SPEAKER_02
577.138,577.279,that,SPEAKER_02
577.319,577.639,makes,SPEAKER_02
577.679,577.979,sense.,SPEAKER_02
577.999,578.159,They,SPEAKER_02
578.519,579.099,took,SPEAKER_02
579.98,580.1,a,SPEAKER_02
580.7,581.921,deer,SPEAKER_02
582.101,582.221,and,SPEAKER_02
582.261,582.521,they,SPEAKER_02
582.541,582.761,were,SPEAKER_02
582.841,582.921,in,SPEAKER_02
582.941,583.141,"some,",SPEAKER_02
583.261,583.321,I,SPEAKER_02
583.362,583.562,don't,SPEAKER_02
583.582,583.762,"know,",SPEAKER_02
584.994,586.015,College,SPEAKER_02
586.355,586.475,party,SPEAKER_02
586.535,586.615,at,SPEAKER_02
586.635,586.735,his,SPEAKER_02
586.775,587.115,abandoned,SPEAKER_02
587.155,587.275,house,SPEAKER_02
587.375,587.976,somewhere.,SPEAKER_04
587.996,588.116,Don't,SPEAKER_04
588.136,588.196,be,SPEAKER_04
588.456,589.676,outside.,SPEAKER_04
589.776,589.916,I,SPEAKER_02
590.457,590.617,don't,SPEAKER_02
590.637,590.837,know.,SPEAKER_02
590.877,590.937,Oh,SPEAKER_02
590.957,591.157,yeah.,SPEAKER_02
591.177,591.277,So,SPEAKER_02
591.297,591.377,he's,SPEAKER_02
591.397,591.497,just,SPEAKER_02
591.537,591.797,like,SPEAKER_02
591.817,592.078,haunted,SPEAKER_02
592.178,592.278,or,SPEAKER_02
592.358,592.778,apartment?,SPEAKER_02
592.838,592.958,I,SPEAKER_02
592.978,593.118,was,SPEAKER_02
593.138,593.298,trying,SPEAKER_02
593.318,593.418,to,SPEAKER_02
593.478,593.718,like,SPEAKER_02
593.758,593.978,write,SPEAKER_02
594.339,594.439,it,SPEAKER_02
594.479,594.579,down.,SPEAKER_02
594.619,594.759,Haunted,SPEAKER_02
594.819,594.879,me.,SPEAKER_02
617.57,617.95,Okay.,SPEAKER_05
617.97,618.17,Yeah.,SPEAKER_05
618.21,618.571,So,SPEAKER_05
620.392,620.892,I,SPEAKER_05
621.032,626.315,guess,SPEAKER_03
626.335,626.435,the,SPEAKER_00
626.475,626.595,next,SPEAKER_00
626.615,626.736,step,SPEAKER_00
626.756,627.136,can,SPEAKER_00
627.176,627.256,be,SPEAKER_00
627.276,627.616,coming,SPEAKER_00
627.656,627.756,up,SPEAKER_00
627.776,627.896,with,SPEAKER_00
628.016,628.096,a,SPEAKER_03
628.116,628.376,puzzle,SPEAKER_02
628.397,628.537,to,SPEAKER_02
628.557,628.677,sort,SPEAKER_02
628.697,628.737,of,SPEAKER_02
628.757,628.857,fit,SPEAKER_02
628.877,629.357,that,SPEAKER_02
629.597,629.977,general,SPEAKER_03
630.037,630.298,theme.,SPEAKER_03
630.318,630.558,Like,SPEAKER_03
630.578,630.818,what,SPEAKER_02
630.838,630.938,would,SPEAKER_02
630.958,631.078,you,SPEAKER_02
631.118,631.258,find,SPEAKER_02
631.318,631.538,in,SPEAKER_02
631.618,631.738,a,SPEAKER_02
631.879,632.419,haunted,SPEAKER_02
632.479,632.979,house,SPEAKER_02
633.099,633.259,slash,SPEAKER_02
633.299,633.399,old,SPEAKER_02
633.46,633.94,abandoned,SPEAKER_02
634.0,634.24,house,SPEAKER_03
634.5,634.64,that,SPEAKER_03
634.66,634.8,could,SPEAKER_03
634.82,634.92,be,SPEAKER_03
634.94,635.121,turned,SPEAKER_03
635.141,635.301,into,SPEAKER_03
635.341,635.401,a,SPEAKER_03
635.421,636.001,puzzle?,SPEAKER_03
637.102,637.602,Yeah.,SPEAKER_02
637.622,637.882,Some,SPEAKER_02
638.182,638.503,"old,",SPEAKER_02
639.103,639.183,I,SPEAKER_02
639.203,639.323,don't,SPEAKER_02
639.343,639.463,"know,",SPEAKER_02
639.543,640.083,"chairs,",SPEAKER_02
641.344,641.905,"some,",SPEAKER_02
644.315,644.676,So,SPEAKER_02
644.836,644.976,we,SPEAKER_02
645.116,645.236,can,SPEAKER_02
645.256,645.576,start,SPEAKER_02
645.617,645.857,with,SPEAKER_02
645.877,646.017,what,SPEAKER_02
646.077,646.437,elements,SPEAKER_04
646.477,646.577,a,SPEAKER_02
646.597,646.958,haunted,SPEAKER_02
646.978,647.178,house,SPEAKER_04
647.198,647.298,could,SPEAKER_04
647.318,647.618,contain.,SPEAKER_04
647.719,648.059,So,SPEAKER_04
648.119,648.239,I'm,SPEAKER_04
648.259,648.599,thinking,SPEAKER_04
648.82,648.98,old,SPEAKER_04
649.0,649.2,suits,SPEAKER_04
649.28,649.34,of,SPEAKER_04
649.42,649.881,"armor,",SPEAKER_04
649.901,651.142,paintings.,SPEAKER_04
653.284,653.344,If,SPEAKER_04
653.404,653.644,it's,SPEAKER_04
653.664,654.165,"haunted,",SPEAKER_04
654.205,654.425,then,SPEAKER_04
654.445,654.966,it's,SPEAKER_04
655.006,655.086,an,SPEAKER_04
655.146,655.206,old,SPEAKER_04
655.246,655.646,"house,",SPEAKER_04
655.666,655.806,which,SPEAKER_04
655.866,656.167,means,SPEAKER_04
656.187,656.487,there'd,SPEAKER_00
656.527,656.747,be,SPEAKER_04
656.767,657.708,furniture,SPEAKER_04
657.728,658.109,covered,SPEAKER_04
658.209,658.529,with,SPEAKER_04
658.909,659.35,"sheets,",SPEAKER_04
660.13,660.451,which,SPEAKER_04
661.632,662.092,participants,SPEAKER_04
662.112,662.273,"could,",SPEAKER_04
662.293,662.433,you,SPEAKER_04
662.453,662.673,"know,",SPEAKER_04
662.713,662.933,uncover,SPEAKER_04
662.953,663.033,to,SPEAKER_04
663.053,663.133,find,SPEAKER_04
663.213,663.434,stuff,SPEAKER_04
663.454,663.674,underneath.,SPEAKER_04
665.485,666.585,"uh,",SPEAKER_04
666.605,666.665,old,SPEAKER_04
667.526,667.826,stuff,SPEAKER_04
667.846,667.946,that,SPEAKER_00
668.006,668.086,are,SPEAKER_00
668.106,668.246,just,SPEAKER_00
668.346,668.766,falling,SPEAKER_00
668.826,669.166,apart.,SPEAKER_04
669.726,670.287,I'm,SPEAKER_04
670.667,671.047,thinking,SPEAKER_00
671.087,671.227,of,SPEAKER_04
671.287,671.467,an,SPEAKER_04
671.527,671.747,old,SPEAKER_00
671.787,672.507,grandfather,SPEAKER_04
672.607,673.688,clock.,SPEAKER_04
674.268,675.348,"Yeah,",SPEAKER_04
675.688,675.748,I,SPEAKER_00
675.788,675.888,was,SPEAKER_00
675.928,676.168,thinking,SPEAKER_00
676.208,676.248,of,SPEAKER_00
676.268,676.348,the,SPEAKER_00
676.368,676.528,same,SPEAKER_00
676.548,676.728,"thing,",SPEAKER_00
676.768,677.049,actually.,SPEAKER_00
679.049,679.149,We,SPEAKER_00
679.169,679.329,could,SPEAKER_00
679.389,679.489,use,SPEAKER_00
679.549,680.289,it.,SPEAKER_03
681.01,681.33,Maybe,SPEAKER_03
681.35,681.59,something,SPEAKER_03
681.61,681.73,you,SPEAKER_03
681.75,681.83,guys,SPEAKER_03
681.85,681.97,like,SPEAKER_03
681.99,682.07,to,SPEAKER_03
682.09,682.27,take,SPEAKER_03
682.39,682.73,apart,SPEAKER_03
682.81,682.85,in,SPEAKER_03
682.93,683.07,order,SPEAKER_03
683.09,683.27,to,SPEAKER_03
683.31,683.51,find,SPEAKER_03
683.53,683.851,something,SPEAKER_03
683.951,684.351,inside,SPEAKER_03
684.391,684.531,since,SPEAKER_03
684.591,684.791,it's,SPEAKER_03
684.811,684.931,like,SPEAKER_03
684.951,685.091,so,SPEAKER_03
685.171,685.491,old.,SPEAKER_03
686.151,686.491,Yeah.,SPEAKER_03
687.872,688.232,"Very,",SPEAKER_04
688.272,688.732,very,SPEAKER_04
688.912,689.792,mechanical.,SPEAKER_04
691.673,691.733,"Uh,",SPEAKER_04
693.052,693.933,mechanically,SPEAKER_04
693.973,694.513,healing,SPEAKER_04
695.314,695.694,things.,SPEAKER_04
696.375,698.237,Yeah.,SPEAKER_04
699.277,699.578,But,SPEAKER_03
699.638,699.918,also,SPEAKER_03
699.978,700.038,if,SPEAKER_03
700.098,700.218,it's,SPEAKER_03
700.238,700.338,like,SPEAKER_03
700.458,700.679,"haunted,",SPEAKER_03
700.699,700.859,you,SPEAKER_03
700.879,701.019,could,SPEAKER_03
701.059,701.499,have,SPEAKER_03
701.519,701.699,some,SPEAKER_03
701.9,702.12,like,SPEAKER_03
702.32,702.78,elements,SPEAKER_03
702.8,703.201,where,SPEAKER_03
703.281,703.781,things,SPEAKER_03
703.801,703.961,sort,SPEAKER_03
703.981,704.041,of,SPEAKER_03
704.522,704.942,happen,SPEAKER_03
705.022,705.142,that,SPEAKER_03
705.403,706.003,aren't,SPEAKER_03
706.063,706.624,directly,SPEAKER_03
706.644,706.824,linked,SPEAKER_03
706.864,707.004,to,SPEAKER_03
707.024,707.384,reality.,SPEAKER_03
707.404,707.524,Like,SPEAKER_03
707.544,707.665,you,SPEAKER_03
707.705,707.865,do,SPEAKER_03
707.885,708.305,something,SPEAKER_03
708.385,708.846,and,SPEAKER_05
709.446,709.526,it,SPEAKER_03
709.546,709.746,like,SPEAKER_03
710.467,710.867,breaks,SPEAKER_02
710.907,710.967,a,SPEAKER_02
711.007,711.268,window,SPEAKER_02
711.348,711.428,or,SPEAKER_02
711.468,711.708,something.,SPEAKER_03
711.728,711.788,One,SPEAKER_03
711.808,713.87,question.,SPEAKER_02
714.21,714.35,Do,SPEAKER_02
714.53,714.871,they,SPEAKER_02
714.891,715.371,actually,SPEAKER_02
715.391,715.671,want,SPEAKER_02
715.731,715.791,us,SPEAKER_02
715.811,715.932,to,SPEAKER_02
716.132,716.392,use,SPEAKER_02
716.672,716.892,chat,SPEAKER_02
717.073,717.293,GPT,SPEAKER_02
717.373,718.173,extensively?,SPEAKER_02
718.234,718.494,That's,SPEAKER_02
718.554,719.214,"encouraged,",SPEAKER_02
719.234,719.835,discouraged?,SPEAKER_02
720.934,721.154,What's,SPEAKER_04
721.174,721.234,the,SPEAKER_02
721.254,721.554,point?,SPEAKER_02
721.695,721.795,The,SPEAKER_02
721.815,722.135,point,SPEAKER_02
722.175,722.415,"is,",SPEAKER_02
722.455,722.775,"like,",SPEAKER_04
723.336,723.396,if,SPEAKER_04
723.596,723.716,we,SPEAKER_04
723.756,724.016,need,SPEAKER_04
724.076,724.256,"to,",SPEAKER_04
724.316,724.597,"like,",SPEAKER_04
724.717,724.817,I,SPEAKER_04
724.857,724.917,am,SPEAKER_04
724.937,725.157,going,SPEAKER_04
725.197,725.317,to,SPEAKER_04
725.357,725.437,want,SPEAKER_04
725.457,725.537,to,SPEAKER_04
725.557,725.878,escape,SPEAKER_04
725.898,726.198,from,SPEAKER_04
726.218,726.318,my,SPEAKER_04
726.358,726.538,life.,SPEAKER_04
726.778,726.898,So,SPEAKER_04
726.938,727.018,if,SPEAKER_04
727.098,727.178,I,SPEAKER_04
727.359,727.459,am,SPEAKER_04
727.479,727.779,going,SPEAKER_04
727.799,727.919,to,SPEAKER_04
727.979,728.359,escape,SPEAKER_04
728.399,728.599,from,SPEAKER_04
728.619,728.76,"me,",SPEAKER_04
728.82,729.04,isn't,SPEAKER_04
729.08,729.26,that,SPEAKER_04
729.3,729.44,what,SPEAKER_04
729.5,729.58,I,SPEAKER_04
729.6,729.76,need,SPEAKER_04
729.8,729.86,to,SPEAKER_04
729.9,730.581,change?,SPEAKER_04
730.861,730.961,I,SPEAKER_02
730.981,731.101,think,SPEAKER_04
731.161,731.361,it's,SPEAKER_04
731.381,731.642,"bullshit,",SPEAKER_04
731.662,731.782,but,SPEAKER_04
731.822,732.002,okay.,SPEAKER_04
733.843,734.203,Yeah.,SPEAKER_03
735.624,735.925,"Like,",SPEAKER_03
736.245,736.345,I,SPEAKER_03
736.465,736.625,guess,SPEAKER_03
736.705,736.765,if,SPEAKER_03
736.805,736.905,we,SPEAKER_03
736.985,737.526,need,SPEAKER_03
737.626,737.846,to,SPEAKER_03
737.886,738.386,write,SPEAKER_03
738.406,738.727,"something,",SPEAKER_03
738.847,739.047,like,SPEAKER_03
739.607,739.687,a,SPEAKER_03
739.707,739.907,clue,SPEAKER_03
739.947,740.248,where,SPEAKER_03
740.288,740.348,we,SPEAKER_03
740.368,740.668,don't,SPEAKER_03
740.688,740.928,feel,SPEAKER_03
740.948,741.088,like,SPEAKER_03
741.128,741.368,actually,SPEAKER_03
741.388,741.709,writing,SPEAKER_03
741.749,741.809,"it,",SPEAKER_03
741.829,741.929,we,SPEAKER_03
741.949,742.089,could,SPEAKER_03
742.129,742.269,just,SPEAKER_03
742.329,742.409,use,SPEAKER_03
742.429,742.589,JCPG.,SPEAKER_03
742.609,742.729,Okay.,SPEAKER_03
742.749,742.789,"So,",SPEAKER_03
749.81,749.89,I,SPEAKER_00
749.97,750.23,actually,SPEAKER_00
750.27,750.43,got,SPEAKER_00
750.47,750.53,a,SPEAKER_00
750.611,750.951,fun,SPEAKER_00
752.552,752.772,thing,SPEAKER_00
752.812,752.972,from,SPEAKER_00
753.012,753.532,Chargibity.,SPEAKER_00
753.552,753.632,I'm,SPEAKER_00
753.672,754.073,posting,SPEAKER_00
754.113,754.173,it,SPEAKER_00
754.253,754.333,in,SPEAKER_00
754.353,754.593,the,SPEAKER_00
755.834,756.094,mirror.,SPEAKER_00
756.614,757.075,Can,SPEAKER_00
757.895,758.055,you,SPEAKER_03
758.095,758.235,read,SPEAKER_03
758.275,758.335,it?,SPEAKER_03
759.096,759.476,Okay.,SPEAKER_03
761.677,762.298,Where,SPEAKER_03
762.458,762.598,is,SPEAKER_03
762.618,762.658,it?,SPEAKER_03
762.678,764.219,I'll,SPEAKER_00
764.239,764.339,let,SPEAKER_00
764.359,764.419,you,SPEAKER_00
764.439,764.539,know,SPEAKER_00
764.559,764.659,when,SPEAKER_00
764.699,764.759,I,SPEAKER_00
764.779,764.98,post,SPEAKER_00
765.02,765.1,it.,SPEAKER_00
765.14,765.3,I'm,SPEAKER_00
765.32,765.68,still,SPEAKER_00
765.76,766.08,copying.,SPEAKER_00
769.482,769.983,Configuring,SPEAKER_00
770.023,770.183,on,SPEAKER_00
770.223,770.423,this,SPEAKER_00
770.643,771.063,keyboard.,SPEAKER_00
771.083,771.544,It,SPEAKER_04
771.584,771.804,could,SPEAKER_03
771.864,771.964,also,SPEAKER_03
771.984,772.084,be,SPEAKER_03
772.144,772.204,an,SPEAKER_03
772.244,772.384,idea.,SPEAKER_03
779.095,779.375,I,SPEAKER_00
779.455,779.816,posted,SPEAKER_00
779.876,779.976,it,SPEAKER_00
780.016,780.456,below,SPEAKER_00
780.937,781.217,puzzle,SPEAKER_00
781.257,781.597,ideas.,SPEAKER_00
787.582,787.783,OK.,SPEAKER_04
797.571,797.831,This,SPEAKER_00
797.931,798.011,is,SPEAKER_00
798.051,798.252,kind,SPEAKER_00
798.292,798.372,of,SPEAKER_00
798.392,798.492,like,SPEAKER_00
798.652,798.752,a,SPEAKER_00
798.912,799.312,logic,SPEAKER_03
799.352,799.793,puzzle.,SPEAKER_03
800.193,800.413,"Yeah,",SPEAKER_00
800.814,800.994,that's,SPEAKER_03
801.074,801.534,"yeah,",SPEAKER_03
801.614,801.775,that's,SPEAKER_03
801.795,802.075,pretty,SPEAKER_03
802.155,802.335,good,SPEAKER_03
802.355,802.515,thing.,SPEAKER_03
811.848,811.968,We,SPEAKER_03
811.988,812.068,can,SPEAKER_03
812.108,812.228,go,SPEAKER_03
813.769,814.009,with,SPEAKER_03
814.029,814.149,or,SPEAKER_03
814.409,814.629,without.,SPEAKER_03
814.649,814.709,I,SPEAKER_03
814.729,814.829,think,SPEAKER_03
814.849,814.949,it's,SPEAKER_03
814.969,815.089,kind,SPEAKER_03
815.149,815.309,of,SPEAKER_03
815.709,815.89,virtual.,SPEAKER_03
815.91,815.97,I,SPEAKER_03
815.99,816.11,don't,SPEAKER_03
816.13,816.23,even,SPEAKER_03
816.25,816.37,know,SPEAKER_03
816.43,816.53,how,SPEAKER_03
816.55,816.63,that,SPEAKER_03
816.65,816.77,would,SPEAKER_03
816.79,816.93,work,SPEAKER_03
816.95,817.23,really.,SPEAKER_03
817.25,817.35,But,SPEAKER_03
817.37,817.45,I,SPEAKER_03
817.47,817.63,guess,SPEAKER_03
817.65,817.85,just,SPEAKER_03
817.89,818.13,NPCs,SPEAKER_03
818.17,818.21,or,SPEAKER_03
818.23,821.131,something.,SPEAKER_03
839.748,839.808,If,SPEAKER_03
839.828,840.028,you,SPEAKER_03
840.068,840.168,want,SPEAKER_03
840.188,840.288,them,SPEAKER_03
840.308,840.449,to,SPEAKER_03
840.469,840.629,feel,SPEAKER_03
840.649,840.869,"alone,",SPEAKER_03
840.929,841.109,you,SPEAKER_03
841.129,841.329,don't,SPEAKER_03
841.369,841.449,put,SPEAKER_03
841.529,841.93,actors,SPEAKER_03
841.95,842.05,in,SPEAKER_03
842.07,842.19,there.,SPEAKER_03
842.69,843.01,Yeah.,SPEAKER_04
843.291,843.351,I,SPEAKER_04
843.371,843.711,guess,SPEAKER_04
843.831,844.011,that,SPEAKER_04
844.031,844.391,makes,SPEAKER_04
844.411,845.012,sense.,SPEAKER_04
845.392,845.632,Because,SPEAKER_04
845.672,846.233,if,SPEAKER_04
846.253,846.493,you're,SPEAKER_04
846.513,846.813,talking,SPEAKER_04
846.833,846.993,about,SPEAKER_04
847.013,847.153,haunted,SPEAKER_03
847.173,847.574,"houses,",SPEAKER_04
847.614,847.714,then,SPEAKER_04
847.774,847.914,I'm,SPEAKER_04
847.954,848.414,thinking,SPEAKER_04
848.554,848.754,jump,SPEAKER_04
848.795,849.335,scares.,SPEAKER_04
